measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
59959,BAL,SWE,345,1596,9160,4,59959,A,R-GILL,NONE,O12T18M,2005
385072,BAL,SWE,2300,7636,57864,20,385072,B,R-GILL,NONE,O12T18M,2005
500,BAL,SWE,5,100,145,1,500,C,R-GILL,NONE,O12T18M,2005
31060,BAL,SWE,169,833,4875,5,31060,A,R-LONGLINE,NONE,O12T18M,2005
102199,BAL,SWE,693,3350,16981,18,102199,B,R-LONGLINE,NONE,O12T18M,2005
19185,BAL,SWE,80,1093,3352,4,19185,A,R-OTTER,NONE,O12T18M,2005
51789,BAL,SWE,224,1969,6793,6,51789,B,R-OTTER,NONE,O12T18M,2005
11418,BAL,SWE,66,173,2772,1,11418,A,R-TRAMMEL,NONE,O12T18M,2005
600,BAL,SWE,3,200,51,1,600,B,TRAMMEL,NONE,O12T18M,2005
21420,BAL,DEU,85,252,4505,1,21420,A,DREDGE,NONE,O12T18M,2006
59096,BAL,DEU,543,1521,9485,10,59096,A,GILL,NONE,O12T18M,2006
4984,BAL,DEU,25,662,725,2,4984,A,NONE,NONE,O12T18M,2006
160948,BAL,DEU,870,9111,28618,22,160948,A,OTTER,NONE,O12T18M,2006
60939,BAL,DEU,314,3294,14340,8,60939,A,PEL_TRAWL,NONE,O12T18M,2006
4620,BAL,DEU,21,220,504,1,4620,A,POTS,NONE,O12T18M,2006
116505,BAL,DEU,979,3215,17988,11,116505,A,R-GILL,NONE,O12T18M,2006
12990,BAL,DEU,64,462,1886,3,12990,B,R-GILL,NONE,O12T18M,2006
21648,BAL,DEU,145,1063,2672,6,21648,A,R-LONGLINE,NONE,O12T18M,2006
9310,BAL,DEU,44,430,1197,2,9310,B,R-LONGLINE,NONE,O12T18M,2006
25581,BAL,DEU,121,3682,3559,12,25581,A,R-OTTER,NONE,O12T18M,2006
220,BAL,DEU,1,220,47,1,220,A,R-PEL_TRAWL,NONE,O12T18M,2006
955,BAL,DEU,5,191,125,1,955,A,R-TRAMMEL,NONE,O12T18M,2006
75344,BAL,DNK,531,939,22300,6,75344,A,DREDGE,NONE,O12T18M,2006
491,BAL,DNK,4,137,58,1,491,A,GILL,NONE,O12T18M,2006
11531,BAL,DNK,82,740,1411,2,11531,A,NONE,NONE,O12T18M,2006
284,BAL,DNK,2,189,55,1,284,B,NONE,NONE,O12T18M,2006
339637,BAL,DNK,1928,17942,56694,33,339637,A,OTTER,NONE,O12T18M,2006
43955,BAL,DNK,212,2849,7277,9,43955,B,OTTER,NONE,O12T18M,2006
243093,BAL,DNK,1418,8203,46661,24,243093,A,PEL_TRAWL,NONE,O12T18M,2006
43087,BAL,DNK,221,1984,7239,6,43087,B,PEL_TRAWL,NONE,O12T18M,2006
57974,BAL,DNK,394,3392,12064,10,57974,A,R-DEM_SEINE,NONE,O12T18M,2006
203105,BAL,DNK,1684,4370,32631,14,203105,A,R-GILL,NONE,O12T18M,2006
11504,BAL,DNK,63,549,2304,2,11504,B,R-GILL,NONE,O12T18M,2006
52201,BAL,DNK,367,1473,7892,6,52201,A,R-LONGLINE,NONE,O12T18M,2006
13226,BAL,DNK,82,885,2893,5,13226,B,R-LONGLINE,NONE,O12T18M,2006
1393254,BAL,DNK,8238,32061,209442,111,1393254,A,R-OTTER,NONE,O12T18M,2006
703486,BAL,DNK,3658,13779,101861,71,703486,B,R-OTTER,NONE,O12T18M,2006
22668,BAL,DNK,109,1348,3603,5,22668,A,R-PEL_TRAWL,NONE,O12T18M,2006
43895,BAL,DNK,214,2088,6686,9,43895,B,R-PEL_TRAWL,NONE,O12T18M,2006
100457,BAL,DNK,805,2183,14890,7,100457,A,R-TRAMMEL,NONE,O12T18M,2006
199,BAL,DNK,1,199,31,1,199,B,R-TRAMMEL,NONE,O12T18M,2006
419,BAL,DNK,3,265,80,1,419,A,TRAMMEL,NONE,O12T18M,2006
220,BAL,EST,2,29,58,1,220,C,OTTER,NONE,O12T18M,2006
659221,BAL,EST,787,198,145432,11,659221,C,PEL_TRAWL,NONE,O12T18M,2006
5539,BAL,LTU,72,,1540.51,,5539,B,GILL,NONE,O12T18M,2006
10275,BAL,LTU,147,,3079.64,,10275,B,R-GILL,NONE,O12T18M,2006
7171,BAL,LTU,68,,1155.53,,7171,B,R-LONGLINE,NONE,O12T18M,2006
14960,BAL,LVA,68,,2040,,14960,B,OTTER,NONE,O12T18M,2006
633219,BAL,LVA,3813,,103664,,633219,B,PEL_TRAWL,NONE,O12T18M,2006
1576,BAL,LVA,17,,259.8,,1576,B,R-GILL,NONE,O12T18M,2006
1096,BAL,POL,8,137,152,1,1096,A,DEM_SEINE,NONE,O12T18M,2006
2032,BAL,POL,16,127,304,1,2032,A,GILL,NONE,O12T18M,2006
180,BAL,POL,2,90,40,1,180,B,GILL,NONE,O12T18M,2006
22200,BAL,POL,148,844,4812,5,22200,A,OTTER,NONE,O12T18M,2006
40787,BAL,POL,242,2244,7977,12,40787,B,OTTER,NONE,O12T18M,2006
6885,BAL,POL,51,135,765,1,6885,B,POTS,NONE,O12T18M,2006
74305,BAL,POL,655,1788,20454,17,74305,A,R-GILL,NONE,O12T18M,2006
1004587,BAL,POL,8041,18045,267085,81,1004587,B,R-GILL,NONE,O12T18M,2006
28097,BAL,POL,259,1629,6461,15,28097,A,R-LONGLINE,NONE,O12T18M,2006
385014,BAL,POL,3362,9881,90230,53,385014,B,R-LONGLINE,NONE,O12T18M,2006
2076,BAL,SWE,12,173,504,1,2076,A,GILL,NONE,O12T18M,2006
37554,BAL,SWE,174,1732,3409,3,37554,C,GILL,NONE,O12T18M,2006
1860,BAL,SWE,10,384,227,2,1860,A,NONE,NONE,O12T18M,2006
1192,BAL,SWE,6,384,195,2,1192,B,NONE,NONE,O12T18M,2006
133666,BAL,SWE,575,2082,25780,5,133666,B,OTTER,NONE,O12T18M,2006
88404,BAL,SWE,419,2862,9307,12,88404,C,OTTER,NONE,O12T18M,2006
10107,BAL,SWE,51,791,1162,3,10107,B,PEL_TRAWL,NONE,O12T18M,2006
45398,BAL,SWE,248,841,6222,3,45398,A,R-GILL,NONE,O12T18M,2006
309873,BAL,SWE,1920,6948,50441,16,309873,B,R-GILL,NONE,O12T18M,2006
23760,BAL,SWE,88,540,2354,1,23760,C,R-GILL,NONE,O12T18M,2006
13655,BAL,SWE,78,527,2118,3,13655,A,R-LONGLINE,NONE,O12T18M,2006
112598,BAL,SWE,766,3282,18973,14,112598,B,R-LONGLINE,NONE,O12T18M,2006
7630,BAL,SWE,28,784,1370,2,7630,A,R-OTTER,NONE,O12T18M,2006
33131,BAL,SWE,131,1470,4636,5,33131,B,R-OTTER,NONE,O12T18M,2006
8304,BAL,SWE,48,173,2016,1,8304,A,R-TRAMMEL,NONE,O12T18M,2006
1400,BAL,SWE,7,200,119,1,1400,B,TRAMMEL,NONE,O12T18M,2006
13860,BAL,DEU,55,252,2915,1,13860,A,DREDGE,NONE,O12T18M,2007
67821,BAL,DEU,615,1340,10408,10,67821,A,GILL,NONE,O12T18M,2007
4687,BAL,DEU,22,995,711,4,4687,A,NONE,NONE,O12T18M,2007
136796,BAL,DEU,736,8900,23576,22,136796,A,OTTER,NONE,O12T18M,2007
60151,BAL,DEU,294,2208,13979,6,60151,A,PEL_TRAWL,NONE,O12T18M,2007
6380,BAL,DEU,29,220,696,1,6380,A,POTS,NONE,O12T18M,2007
169608,BAL,DEU,1185,3357,24678,11,169608,A,R-GILL,NONE,O12T18M,2007
11824,BAL,DEU,58,790,1641,1,11824,B,R-GILL,NONE,O12T18M,2007
10454,BAL,DEU,77,706,1194,5,10454,A,R-LONGLINE,NONE,O12T18M,2007
11920,BAL,DEU,56,430,1488,2,11920,B,R-LONGLINE,NONE,O12T18M,2007
11550,BAL,DEU,55,1946,1718,6,11550,A,R-OTTER,NONE,O12T18M,2007
97071,BAL,DNK,631,1159,29025,6,97071,A,DREDGE,NONE,O12T18M,2007
333,BAL,DNK,3,111,156,1,333,A,GILL,NONE,O12T18M,2007
20087,BAL,DNK,138,843,2524,3,20087,A,NONE,NONE,O12T18M,2007
280,BAL,DNK,2,140,33,1,280,B,NONE,NONE,O12T18M,2007
211164,BAL,DNK,1110,8485,36804,18,211164,A,OTTER,NONE,O12T18M,2007
10843,BAL,DNK,63,1307,2390,5,10843,B,OTTER,NONE,O12T18M,2007
113303,BAL,DNK,625,4579,22483,16,113303,A,PEL_TRAWL,NONE,O12T18M,2007
27496,BAL,DNK,150,1299,4808,6,27496,B,PEL_TRAWL,NONE,O12T18M,2007
433,BAL,DNK,3,285,51,1,433,A,POTS,NONE,O12T18M,2007
31628,BAL,DNK,191,1378,6405,3,31628,A,R-DEM_SEINE,NONE,O12T18M,2007
1080,BAL,DNK,4,270,137,1,1080,B,R-DEM_SEINE,NONE,O12T18M,2007
93809,BAL,DNK,742,3566,18271,7,93809,A,R-GILL,NONE,O12T18M,2007
1576,BAL,DNK,10,162,351,1,1576,B,R-GILL,NONE,O12T18M,2007
11440,BAL,DNK,79,1336,1782,4,11440,A,R-LONGLINE,NONE,O12T18M,2007
2860,BAL,DNK,13,220,508,1,2860,B,R-LONGLINE,NONE,O12T18M,2007
1160617,BAL,DNK,6706,27213,178877,81,1160617,A,R-OTTER,NONE,O12T18M,2007
312487,BAL,DNK,1688,8853,45466,47,312487,B,R-OTTER,NONE,O12T18M,2007
3229,BAL,DNK,17,476,690,2,3229,A,R-PEL_TRAWL,NONE,O12T18M,2007
12118,BAL,DNK,57,877,1967,4,12118,B,R-PEL_TRAWL,NONE,O12T18M,2007
83674,BAL,DNK,609,1335,11615,7,83674,A,R-TRAMMEL,NONE,O12T18M,2007
265,BAL,DNK,1,265,50,1,265,A,TRAMMEL,NONE,O12T18M,2007
220,BAL,EST,2,29,58,1,220,C,OTTER,NONE,O12T18M,2007
799068,BAL,EST,806,209,156778,13,799068,C,PEL_TRAWL,NONE,O12T18M,2007
4542,BAL,LTU,66,,1368.63,,4542,B,GILL,NONE,O12T18M,2007
5679,BAL,LTU,96,,1734.86,,5679,B,R-GILL,NONE,O12T18M,2007
3074,BAL,LTU,41,,831.49,,3074,B,R-LONGLINE,NONE,O12T18M,2007
1779,BAL,LVA,12,,338,,1779,B,OTTER,NONE,O12T18M,2007
644644,BAL,LVA,3878,,104880,,644644,B,PEL_TRAWL,NONE,O12T18M,2007
162,BAL,LVA,1,,27,,162,C,PEL_TRAWL,NONE,O12T18M,2007
3151,BAL,POL,23,137,454,1,3151,A,DEM_SEINE,NONE,O12T18M,2007
232,BAL,POL,3,88,51,1,232,B,GILL,NONE,O12T18M,2007
36399,BAL,POL,261,1129,7583,7,36399,A,OTTER,NONE,O12T18M,2007
66810,BAL,POL,367,1520,11855,10,66810,B,OTTER,NONE,O12T18M,2007
3312,BAL,POL,18,368,614,2,3312,A,PEL_TRAWL,NONE,O12T18M,2007
2208,BAL,POL,12,368,410,2,2208,B,PEL_TRAWL,NONE,O12T18M,2007
153514,BAL,POL,1317,4650,37494,39,153514,A,R-GILL,NONE,O12T18M,2007
720098,BAL,POL,5555,17291,183595,68,720098,B,R-GILL,NONE,O12T18M,2007
25779,BAL,POL,243,1533,6406,14,25779,A,R-LONGLINE,NONE,O12T18M,2007
182238,BAL,POL,1622,7186,42757,50,182238,B,R-LONGLINE,NONE,O12T18M,2007
1384,BAL,SWE,8,346,336,1,1384,A,GILL,NONE,O12T18M,2007
441,BAL,SWE,3,147,51,1,441,B,GILL,NONE,O12T18M,2007
49236,BAL,SWE,216,2750,4185,6,49236,C,GILL,NONE,O12T18M,2007
2461,BAL,SWE,13,202,401,1,2461,B,NONE,NONE,O12T18M,2007
159102,BAL,SWE,681,1906,31741,5,159102,B,OTTER,NONE,O12T18M,2007
76485,BAL,SWE,339,2595,7246,10,76485,C,OTTER,NONE,O12T18M,2007
16737,BAL,SWE,84,654,1190,1,16737,B,PEL_TRAWL,NONE,O12T18M,2007
4752,BAL,SWE,16,594,268,2,4752,C,PEL_TRAWL,NONE,O12T18M,2007
67607,BAL,SWE,365,926,9644,3,67607,A,R-GILL,NONE,O12T18M,2007
210372,BAL,SWE,1229,5982,31541,14,210372,B,R-GILL,NONE,O12T18M,2007
25110,BAL,SWE,93,810,2485,1,25110,C,R-GILL,NONE,O12T18M,2007
8853,BAL,SWE,40,718,1185,3,8853,A,R-LONGLINE,NONE,O12T18M,2007
46185,BAL,SWE,296,1724,7940,9,46185,B,R-LONGLINE,NONE,O12T18M,2007
11527,BAL,SWE,40,615,1810,1,11527,A,R-OTTER,NONE,O12T18M,2007
20468,BAL,SWE,88,493,2579,2,20468,B,R-OTTER,NONE,O12T18M,2007
2595,BAL,SWE,15,173,630,1,2595,A,R-TRAMMEL,NONE,O12T18M,2007
9000,BAL,SWE,45,200,765,1,9000,B,TRAMMEL,NONE,O12T18M,2007
11340,BAL,DEU,45,252,2385,1,11340,A,DREDGE,NONE,O12T18M,2008
63817,BAL,DEU,585,1460,9757,10,63817,A,GILL,NONE,O12T18M,2008
2207,BAL,DEU,10,441,317,1,2207,A,NONE,NONE,O12T18M,2008
109254,BAL,DEU,593,7043,18536,15,109254,A,OTTER,NONE,O12T18M,2008
438,BAL,DEU,2,219,150,1,438,B,OTTER,NONE,O12T18M,2008
52197,BAL,DEU,258,1427,12171,4,52197,A,PEL_TRAWL,NONE,O12T18M,2008
219,BAL,DEU,1,219,75,1,219,B,PEL_TRAWL,NONE,O12T18M,2008
7891,BAL,DEU,40,367,915,1,7891,A,POTS,NONE,O12T18M,2008
163049,BAL,DEU,1081,3475,23330,9,163049,A,R-GILL,NONE,O12T18M,2008
5048,BAL,DEU,24,422,752,1,5048,B,R-GILL,NONE,O12T18M,2008
11465,BAL,DEU,91,624,1425,5,11465,A,R-LONGLINE,NONE,O12T18M,2008
17580,BAL,DEU,82,430,2116,1,17580,B,R-LONGLINE,NONE,O12T18M,2008
16842,BAL,DEU,86,2659,2966,5,16842,A,R-OTTER,NONE,O12T18M,2008
1320,BAL,DEU,26,264,316,1,1320,A,R-TRAMMEL,NONE,O12T18M,2008
32422,BAL,DNK,226,1065,10198,6,32422,A,DREDGE,NONE,O12T18M,2008
10518,BAL,DNK,75,368,1298,2,10518,A,NONE,NONE,O12T18M,2008
134981,BAL,DNK,648,5268,24025,12,134981,A,OTTER,NONE,O12T18M,2008
11698,BAL,DNK,58,598,2204,2,11698,B,OTTER,NONE,O12T18M,2008
83366,BAL,DNK,438,4144,17812,7,83366,A,PEL_TRAWL,NONE,O12T18M,2008
38930,BAL,DNK,208,1289,7178,5,38930,B,PEL_TRAWL,NONE,O12T18M,2008
39595,BAL,DNK,231,1218,7360,3,39595,A,R-DEM_SEINE,NONE,O12T18M,2008
90321,BAL,DNK,720,2690,17514,4,90321,A,R-GILL,NONE,O12T18M,2008
3245,BAL,DNK,11,295,1110,1,3245,B,R-GILL,NONE,O12T18M,2008
2992,BAL,DNK,27,273,361,1,2992,A,R-LONGLINE,NONE,O12T18M,2008
5201,BAL,DNK,32,365,449,2,5201,B,R-LONGLINE,NONE,O12T18M,2008
1137282,BAL,DNK,6688,24448,187283,78,1137282,A,R-OTTER,NONE,O12T18M,2008
279617,BAL,DNK,1493,9260,39475,50,279617,B,R-OTTER,NONE,O12T18M,2008
2453,BAL,DNK,14,788,549,2,2453,A,R-PEL_TRAWL,NONE,O12T18M,2008
1056,BAL,DNK,6,524,179,3,1056,B,R-PEL_TRAWL,NONE,O12T18M,2008
86494,BAL,DNK,586,1617,11584,5,86494,A,R-TRAMMEL,NONE,O12T18M,2008
303,BAL,DNK,2,192,41,1,303,A,TRAMMEL,NONE,O12T18M,2008
3479,BAL,EST,22,15,323,1,3479,B,PEL_TRAWL,NONE,O12T18M,2008
1906836,BAL,EST,1385,273,328407,18,1906836,C,PEL_TRAWL,NONE,O12T18M,2008
11157,BAL,LTU,122,,2677.9,,11157,B,GILL,NONE,O12T18M,2008
8015,BAL,LTU,111,,2453.76,,8015,B,R-GILL,NONE,O12T18M,2008
3709,BAL,LTU,51,,1070.64,,3709,B,R-LONGLINE,NONE,O12T18M,2008
11367,BAL,LVA,64,,1796,,11367,B,OTTER,NONE,O12T18M,2008
584338,BAL,LVA,3485,,94340,,584338,B,PEL_TRAWL,NONE,O12T18M,2008
1524,BAL,POL,12,127,237,1,1524,A,GILL,NONE,O12T18M,2008
242,BAL,POL,2,121,33,1,242,B,GILL,NONE,O12T18M,2008
21125,BAL,POL,165,1189,4798,5,21125,A,OTTER,NONE,O12T18M,2008
29144,BAL,POL,135,893,4328,5,29144,B,OTTER,NONE,O12T18M,2008
17296,BAL,POL,94,368,3208,2,17296,A,PEL_TRAWL,NONE,O12T18M,2008
6680,BAL,POL,40,749,1337,2,6680,B,PEL_TRAWL,NONE,O12T18M,2008
93711,BAL,POL,793,3951,24842,33,93711,A,R-GILL,NONE,O12T18M,2008
371508,BAL,POL,3016,10139,99060,64,371508,B,R-GILL,NONE,O12T18M,2008
13941,BAL,POL,116,952,3958,8,13941,A,R-LONGLINE,NONE,O12T18M,2008
139778,BAL,POL,972,8125,28932,39,139778,B,R-LONGLINE,NONE,O12T18M,2008
588,BAL,SWE,4,147,68,1,588,B,DEM_SEINE,NONE,O12T18M,2008
5882,BAL,SWE,34,346,1428,1,5882,A,GILL,NONE,O12T18M,2008
294,BAL,SWE,2,147,34,1,294,B,GILL,NONE,O12T18M,2008
30928,BAL,SWE,112,1856,2389,6,30928,C,GILL,NONE,O12T18M,2008
221,BAL,SWE,1,221,27,1,221,B,NONE,NONE,O12T18M,2008
140520,BAL,SWE,630,1638,28717,4,140520,B,OTTER,NONE,O12T18M,2008
82787,BAL,SWE,368,2770,8216,10,82787,C,OTTER,NONE,O12T18M,2008
3528,BAL,SWE,24,147,408,1,3528,B,PEL_SEINE,NONE,O12T18M,2008
2123,BAL,SWE,11,193,132,1,2123,B,PEL_TRAWL,NONE,O12T18M,2008
132,BAL,SWE,1,132,28,1,132,A,POTS,NONE,O12T18M,2008
264,BAL,SWE,2,132,56,1,264,B,POTS,NONE,O12T18M,2008
220,BAL,SWE,1,220,47,1,220,C,POTS,NONE,O12T18M,2008
63633,BAL,SWE,341,1656,9365,4,63633,A,R-GILL,NONE,O12T18M,2008
186875,BAL,SWE,1080,2500,29383,13,186875,B,R-GILL,NONE,O12T18M,2008
12960,BAL,SWE,48,540,1283,1,12960,C,R-GILL,NONE,O12T18M,2008
473,BAL,SWE,3,190,60,1,473,A,R-LONGLINE,NONE,O12T18M,2008
23946,BAL,SWE,158,1057,3834,4,23946,B,R-LONGLINE,NONE,O12T18M,2008
269,BAL,SWE,1,269,57,1,269,A,R-OTTER,NONE,O12T18M,2008
1050,BAL,SWE,6,350,234,1,1050,B,R-OTTER,NONE,O12T18M,2008
9617,BAL,SWE,55,363,2160,1,9617,A,R-TRAMMEL,NONE,O12T18M,2008
7056,BAL,DEU,28,252,1484,1,7056,A,DREDGE,NONE,O12T18M,2009
44504,BAL,DEU,395,1694,6570,9,44504,A,GILL,NONE,O12T18M,2009
3645,BAL,DEU,17,781,550,2,3645,A,NONE,NONE,O12T18M,2009
122993,BAL,DEU,658,7922,20665,14,122993,A,OTTER,NONE,O12T18M,2009
15620,BAL,DEU,71,220,3053,1,15620,B,OTTER,NONE,O12T18M,2009
30295,BAL,DEU,139,1483,8039,4,30295,A,PEL_TRAWL,NONE,O12T18M,2009
12058,BAL,DEU,68,397,1528,2,12058,A,POTS,NONE,O12T18M,2009
102597,BAL,DEU,759,2978,15103,9,102597,A,R-GILL,NONE,O12T18M,2009
3534,BAL,DEU,18,580,599,2,3534,B,R-GILL,NONE,O12T18M,2009
17231,BAL,DEU,127,1159,2221,7,17231,A,R-LONGLINE,NONE,O12T18M,2009
12580,BAL,DEU,59,430,1557,2,12580,B,R-LONGLINE,NONE,O12T18M,2009
11314,BAL,DEU,56,1786,1882,3,11314,A,R-OTTER,NONE,O12T18M,2009
5175,BAL,DEU,24,606,676,2,5175,B,R-OTTER,NONE,O12T18M,2009
2054,BAL,DEU,13,158,247,1,2054,A,R-TRAMMEL,NONE,O12T18M,2009
41656,BAL,DNK,264,1068,11494,6,41656,A,DREDGE,NONE,O12T18M,2009
299,BAL,DNK,2,299,57,1,299,A,GILL,NONE,O12T18M,2009
10892,BAL,DNK,79,321,1307,2,10892,A,NONE,NONE,O12T18M,2009
85461,BAL,DNK,434,4538,18497,6,85461,A,OTTER,NONE,O12T18M,2009
51189,BAL,DNK,287,3254,10998,8,51189,B,OTTER,NONE,O12T18M,2009
50316,BAL,DNK,291,4381,14546,7,50316,A,PEL_TRAWL,NONE,O12T18M,2009
62327,BAL,DNK,316,1128,11405,6,62327,B,PEL_TRAWL,NONE,O12T18M,2009
274,BAL,DNK,2,137,33,1,274,A,POTS,NONE,O12T18M,2009
9250,BAL,DNK,75,517,2435,2,9250,A,R-DEM_SEINE,NONE,O12T18M,2009
92375,BAL,DNK,554,2331,20795,4,92375,A,R-GILL,NONE,O12T18M,2009
4399,BAL,DNK,23,437,567,2,4399,A,R-LONGLINE,NONE,O12T18M,2009
6604,BAL,DNK,30,654,796,2,6604,B,R-LONGLINE,NONE,O12T18M,2009
1020443,BAL,DNK,5898,23944,173614,69,1020443,A,R-OTTER,NONE,O12T18M,2009
283935,BAL,DNK,1471,8084,44324,43,283935,B,R-OTTER,NONE,O12T18M,2009
2663,BAL,DNK,13,337,476,1,2663,A,R-PEL_TRAWL,NONE,O12T18M,2009
2612,BAL,DNK,12,440,456,2,2612,B,R-PEL_TRAWL,NONE,O12T18M,2009
67697,BAL,DNK,438,938,8839,4,67697,A,R-TRAMMEL,NONE,O12T18M,2009
660,BAL,DNK,3,220,181,1,660,A,TRAMMEL,NONE,O12T18M,2009
1264,BAL,EST,8,14,112,1,1264,B,PEL_TRAWL,NONE,O12T18M,2009
528357,BAL,EST,696,174,104222,10,528357,C,PEL_TRAWL,NONE,O12T18M,2009
6905,BAL,LTU,,,1963,3,6905,B,GILL,NONE,O12T18M,2009
4225,BAL,LTU,65,,1396,,4225,B,R-GILL,NONE,O12T18M,2009
1235,BAL,LTU,19,,408,,1235,B,R-LONGLINE,NONE,O12T18M,2009
579455,BAL,LVA,3302,,95240,,579455,B,PEL_TRAWL,NONE,O12T18M,2009
1522,BAL,POL,23,66,262,1,1522,B,GILL,NONE,O12T18M,2009
47409,BAL,POL,348,1604,10947,10,47409,A,OTTER,NONE,O12T18M,2009
17241,BAL,POL,81,785,2568,3,17241,B,OTTER,NONE,O12T18M,2009
18032,BAL,POL,95,759,3500,4,18032,A,PEL_TRAWL,NONE,O12T18M,2009
25749,BAL,POL,139,759,4897,4,25749,B,PEL_TRAWL,NONE,O12T18M,2009
40173,BAL,POL,335,1253,8885,10,40173,A,R-GILL,NONE,O12T18M,2009
182127,BAL,POL,1554,3253,49514,23,182127,B,R-GILL,NONE,O12T18M,2009
314444,BAL,POL,1865,8788,64706,35,314444,B,R-LONGLINE,NONE,O12T18M,2009
1470,BAL,SWE,10,294,170,1,1470,B,DEM_SEINE,NONE,O12T18M,2009
21539,BAL,SWE,119,726,3598,2,21539,A,GILL,NONE,O12T18M,2009
19127,BAL,SWE,77,1442,1527,5,19127,C,GILL,NONE,O12T18M,2009
221,BAL,SWE,1,221,27,1,221,B,NONE,NONE,O12T18M,2009
3378,BAL,SWE,14,442,508,2,3378,C,NONE,NONE,O12T18M,2009
89720,BAL,SWE,357,848,14982,2,89720,B,OTTER,NONE,O12T18M,2009
90541,BAL,SWE,396,3264,9285,11,90541,C,OTTER,NONE,O12T18M,2009
294,BAL,SWE,2,147,34,1,294,A,PEL_SEINE,NONE,O12T18M,2009
7644,BAL,SWE,52,294,884,1,7644,B,PEL_SEINE,NONE,O12T18M,2009
147,BAL,SWE,1,147,17,1,147,B,PEL_TRAWL,NONE,O12T18M,2009
70317,BAL,SWE,377,1686,10177,5,70317,A,R-GILL,NONE,O12T18M,2009
145276,BAL,SWE,792,2475,21337,11,145276,B,R-GILL,NONE,O12T18M,2009
6600,BAL,SWE,44,450,1540,1,6600,C,R-GILL,NONE,O12T18M,2009
3489,BAL,SWE,18,416,454,2,3489,A,R-LONGLINE,NONE,O12T18M,2009
28644,BAL,SWE,202,739,4410,4,28644,B,R-LONGLINE,NONE,O12T18M,2009
339,BAL,SWE,1,339,62,1,339,B,R-OTTER,NONE,O12T18M,2009
2768,BAL,SWE,16,173,672,1,2768,A,R-TRAMMEL,NONE,O12T18M,2009
850,BAL,SWE,5,170,85,1,850,B,R-TRAMMEL,NONE,O12T18M,2009
663,BAL,DEU,3,221,111,1,663,A,BEAM,NONE,O12T18M,2010
6048,BAL,DEU,24,252,1272,1,6048,A,DREDGE,NONE,O12T18M,2010
26580,BAL,DEU,253,1494,4265,7,26580,A,GILL,NONE,O12T18M,2010
76625,BAL,DEU,411,5389,13073,11,76625,A,OTTER,NONE,O12T18M,2010
8580,BAL,DEU,39,220,1677,1,8580,B,OTTER,NONE,O12T18M,2010
34110,BAL,DEU,157,1911,7306,3,34110,A,PEL_TRAWL,NONE,O12T18M,2010
15180,BAL,DEU,86,396,1894,1,15180,A,POTS,NONE,O12T18M,2010
53025,BAL,DEU,422,2089,7339,7,53025,A,R-GILL,NONE,O12T18M,2010
4486,BAL,DEU,38,250,609,2,4486,A,R-LONGLINE,NONE,O12T18M,2010
6600,BAL,DEU,30,220,690,1,6600,B,R-LONGLINE,NONE,O12T18M,2010
5716,BAL,DEU,33,687,1077,2,5716,A,R-OTTER,NONE,O12T18M,2010
2714,BAL,DEU,28,158,412,1,2714,A,R-TRAMMEL,NONE,O12T18M,2010
3960,BAL,DNK,18,440,703,1,3960,B,DEM_SEINE,NONE,O12T18M,2010
57966,BAL,DNK,355,939,16044,6,57966,A,DREDGE,NONE,O12T18M,2010
916,BAL,DNK,7,148,195,1,916,A,GILL,NONE,O12T18M,2010
20322,BAL,DNK,144,625,2411,2,20322,A,NONE,NONE,O12T18M,2010
1066,BAL,DNK,5,423,156,2,1066,B,NONE,NONE,O12T18M,2010
66212,BAL,DNK,308,4043,12507,7,66212,A,OTTER,NONE,O12T18M,2010
39784,BAL,DNK,190,1840,7632,4,39784,B,OTTER,NONE,O12T18M,2010
117569,BAL,DNK,674,5113,28947,16,117569,A,PEL_TRAWL,NONE,O12T18M,2010
57007,BAL,DNK,301,1395,10475,7,57007,B,PEL_TRAWL,NONE,O12T18M,2010
348,BAL,DNK,2,348,52,1,348,A,POTS,NONE,O12T18M,2010
129,BAL,DNK,1,129,39,1,129,A,R-BEAM,NONE,O12T18M,2010
8358,BAL,DNK,69,249,2296,2,8358,A,R-DEM_SEINE,NONE,O12T18M,2010
53064,BAL,DNK,392,1256,10452,3,53064,A,R-GILL,NONE,O12T18M,2010
3472,BAL,DNK,24,216,281,1,3472,A,R-LONGLINE,NONE,O12T18M,2010
8172,BAL,DNK,45,516,880,2,8172,B,R-LONGLINE,NONE,O12T18M,2010
807440,BAL,DNK,4613,18852,132330,39,807440,A,R-OTTER,NONE,O12T18M,2010
358398,BAL,DNK,1737,8068,66243,40,358398,B,R-OTTER,NONE,O12T18M,2010
5673,BAL,DNK,31,476,1608,2,5673,A,R-PEL_TRAWL,NONE,O12T18M,2010
1824,BAL,DNK,8,284,324,1,1824,B,R-PEL_TRAWL,NONE,O12T18M,2010
59952,BAL,DNK,391,1416,7977,5,59952,A,R-TRAMMEL,NONE,O12T18M,2010
205,BAL,DNK,2,111,36,1,205,A,TRAMMEL,NONE,O12T18M,2010
6320,BAL,EST,40,14,560,1,6320,B,PEL_TRAWL,NONE,O12T18M,2010
803530,BAL,EST,780,208,141827,11,803530,C,PEL_TRAWL,NONE,O12T18M,2010
